zaznam,cas,radon[Bq/m3],radon_err,Teplota[C],Vlhkost[%]
562,16.06.2019 00:22,345.821,45.77238079590999,26,51
563,16.06.2019 01:22,348.488,46.0514551260983,26,51
564,16.06.2019 02:22,282.702,39.146124684334566,26,51
565,16.06.2019 03:22,275.59000000000003,38.41882978362818,26,51
566,16.06.2019 04:22,293.37,40.27785005785669,26,51
567,16.06.2019 05:22,244.475,35.121365521437596,26,51
568,16.06.2019 06:22,262.255,36.99654076687909,26,51
569,16.06.2019 07:22,298.704,40.84240881777495,26,51
570,16.06.2019 08:22,293.37,40.27785005785669,26,51
571,16.06.2019 09:22,254.254,36.13993369058665,26,51
572,16.06.2019 10:22,247.142,35.40805408226541,26,51
573,16.06.2019 11:22,241.808,34.83436075670361,26,51
574,16.06.2019 12:22,202.692,30.61958553244086,26,51
575,16.06.2019 13:22,195.58,29.76281326544391,26,50
576,16.06.2019 14:22,184.023,28.442651606610102,26,49
577,16.06.2019 15:22,229.362,33.32552598294587,26,49
578,16.06.2019 16:22,252.476,35.79555017859459,26,49
579,16.06.2019 17:22,232.918,33.648038554837434,26,48
580,16.06.2019 18:22,235.585,33.937888237229615,26,48
581,16.06.2019 19:22,235.585,33.84422495702169,26,47
582,16.06.2019 20:22,231.14000000000001,33.39118329869363,26,47
583,16.06.2019 21:22,232.918,33.55368572888362,26,47
584,16.06.2019 22:22,223.139,32.51706815022542,26,47
585,16.06.2019 23:22,258.699,36.31818667418931,26,47
586,17.06.2019 00:22,278.257,38.3641726496689,26,47
587,17.06.2019 01:22,311.15,41.81989825815674,26,47
588,17.06.2019 02:22,333.375,44.12504575441195,26,47
589,17.06.2019 03:22,304.038,40.86401486939887,25,47
590,17.06.2019 04:22,294.259,39.84285694849622,25,47
591,17.06.2019 05:22,352.933,45.941580814446056,25,47
592,17.06.2019 06:22,276.479,37.95882232725282,25,47
593,17.06.2019 07:22,351.15500000000003,45.97698194749194,26,47
594,17.06.2019 08:22,344.043,45.25083686463548,26,47
595,17.06.2019 09:22,296.037,40.1600801790051,26,46
596,17.06.2019 10:22,395.605,50.490897648119635,26,46
597,17.06.2019 11:22,248.92000000000002,35.20260399459108,26,46
598,17.06.2019 12:22,236.474,33.87964887008128,26,46
599,17.06.2019 13:22,258.699,36.147397170612436,26,45
600,17.06.2019 14:22,240.919,34.24448262289854,26,45
601,17.06.2019 15:22,231.14000000000001,33.20565467481373,26,45
602,17.06.2019 16:22,265.811,36.80720528495608,26,44
603,17.06.2019 17:22,275.59000000000003,37.8367682361684,26,44
604,17.06.2019 18:22,297.815,40.1738209738039,26,44
605,17.06.2019 19:22,270.25600000000003,37.26104947443881,26,44
606,17.06.2019 20:22,312.039,41.64581025856997,26,44
607,17.06.2019 21:22,275.59000000000003,37.8367682361684,26,44
608,17.06.2019 22:22,341.376,44.69661029832129,26,44
609,17.06.2019 23:22,386.71500000000003,49.47750067372836,26,45
610,18.06.2019 00:22,368.046,47.32783598520381,25,45
611,18.06.2019 01:22,389.382,49.51867435754807,25,45
612,18.06.2019 02:22,363.601,46.94068725547877,25,46
613,18.06.2019 03:22,335.153,44.01412236417479,25,46
614,18.06.2019 04:22,332.486,43.73078291311026,25,46
615,18.06.2019 05:22,335.153,44.01412236417479,25,46
616,18.06.2019 06:22,290.70300000000003,39.361372272381466,25,46
617,18.06.2019 07:22,252.476,35.27787215276266,25,45
618,18.06.2019 08:22,268.478,37.095566583475865,26,44
619,18.06.2019 09:22,261.366,36.435922439957054,26,45
620,18.06.2019 10:22,265.811,36.88864806560615,26,45
621,18.06.2019 11:22,218.69400000000002,31.86931778866715,26,45
622,18.06.2019 12:22,224.028,32.45624620922521,26,45
623,18.06.2019 13:22,226.695,32.65721320940963,26,44
624,18.06.2019 14:22,221.361,32.06986232578206,26,44
625,18.06.2019 15:22,253.365,35.48501842313718,26,44
626,18.06.2019 16:22,236.474,33.700057629691614,26,44
627,18.06.2019 17:22,253.365,35.48501842313718,26,44
628,18.06.2019 18:22,282.702,38.57684996085177,26,44
629,18.06.2019 19:22,366.26800000000003,47.28499547495661,26,44
630,18.06.2019 20:22,383.159,49.02253515029178,26,44
631,18.06.2019 21:22,353.822,45.99216716113659,26,44
632,18.06.2019 22:22,356.48900000000003,46.27402312177301,26,44
633,18.06.2019 23:22,437.38800000000003,54.44471439113541,25,45
634,19.06.2019 00:22,392.049,49.79943580104121,25,45
635,19.06.2019 01:22,396.494,50.24786163973608,25,45
636,19.06.2019 02:22,344.043,44.84849192630033,25,45
637,19.06.2019 03:22,303.149,40.599911507279046,25,45
638,19.06.2019 04:22,318.262,42.2624947410551,25,46
639,19.06.2019 05:22,361.823,46.77380594677299,25,46
640,19.06.2019 06:22,408.051,51.53795745501562,25,46
641,19.06.2019 07:22,322.707,42.71304429027076,25,46
642,19.06.2019 08:22,286.258,39.22040677734425,26,47
643,19.06.2019 09:22,363.601,47.26330745955997,26,47
644,19.06.2019 10:22,304.038,41.08954372542931,26,47
645,19.06.2019 11:22,336.04200000000003,44.40676030016621,26,47
646,19.06.2019 12:22,319.151,42.66849037650618,26,47
647,19.06.2019 13:22,331.597,43.96100573656503,26,47
648,19.06.2019 14:22,326.263,43.39703586906333,26,47
649,19.06.2019 15:22,341.376,44.969652607534705,26,47
650,19.06.2019 16:22,256.032,35.94377237857912,26,46
651,19.06.2019 17:22,253.365,35.65514605689108,26,46
652,19.06.2019 18:22,228.473,33.005900414477935,26,46
653,19.06.2019 19:22,213.36,31.377638063095265,26,46
654,19.06.2019 20:22,258.699,36.31818667418931,26,47
655,19.06.2019 21:22,268.478,37.34237946278737,26,47
656,19.06.2019 22:22,361.823,47.09879947475956,26,47
657,19.06.2019 23:22,466.725,57.87454755100788,26,47
658,20.06.2019 00:22,449.834,56.16009890334723,26,47
659,20.06.2019 01:22,415.163,52.67428884897145,26,48
660,20.06.2019 02:22,412.496,52.39668528726331,26,48
661,20.06.2019 03:22,400.05,51.120557833692,26,48
662,20.06.2019 04:22,383.159,49.14544504647864,25,48
663,20.06.2019 05:22,360.934,46.85100595371532,25,48
664,20.06.2019 06:22,365.379,47.2334993713113,25,47
665,20.06.2019 07:22,331.597,43.96100573656503,26,47
666,20.06.2019 08:22,333.375,44.12504575441195,26,47
667,20.06.2019 09:22,391.16,50.108582913918305,26,47
668,20.06.2019 10:22,333.375,44.12504575441195,26,47
